id,fecha,year,month,month_name,day_of_week,is_weekend,week,hora,franja_horaria,tipo_venta,metodo_pago_clean,total,descuento,iva,propina
8561,2024-10-29,2024,10,October,Tuesday,False,44,18,tarde,Llevar,Debito,3800,0,607,0
8562,2024-10-29,2024,10,October,Tuesday,False,44,18,tarde,Llevar,Efectivo,2000,0,319,0
8563,2024-10-29,2024,10,October,Tuesday,False,44,18,tarde,Servir,Debito,2800,0,447,0
8564,2024-10-29,2024,10,October,Tuesday,False,44,18,tarde,Llevar,Credito,5700,0,910,0
8565,2024-10-29,2024,10,October,Tuesday,False,44,18,tarde,Llevar,Debito,4800,0,766,0
8566,2024-10-29,2024,10,October,Tuesday,False,44,18,tarde,Llevar,Debito,10200,0,1629,0
8567,2024-10-29,2024,10,October,Tuesday,False,44,18,tarde,Servir,Debito,7000,0,1118,0
8568,2024-10-29,2024,10,October,Tuesday,False,44,18,tarde,Llevar,Efectivo,6000,0,958,0
8569,2024-10-29,2024,10,October,Tuesday,False,44,19,cierre,Servir,Debito,6000,0,958,0
8570,2024-10-29,2024,10,October,Tuesday,False,44,19,cierre,Llevar,Debito,2000,0,319,0
8571,2024-10-29,2024,10,October,Tuesday,False,44,19,cierre,Servir,Debito,4000,0,639,0
8572,2024-10-29,2024,10,October,Tuesday,False,44,19,cierre,Llevar,Debito,6000,0,958,0
8573,2024-10-30,2024,10,October,Wednesday,False,44,11,manana,Servir,Debito,3500,0,559,0
8574,2024-10-30,2024,10,October,Wednesday,False,44,11,manana,Llevar,Debito,3000,0,479,0
8575,2024-10-30,2024,10,October,Wednesday,False,44,12,manana,Servir,Debito,7800,0,1245,0
8576,2024-10-30,2024,10,October,Wednesday,False,44,12,manana,Llevar,Efectivo,3100,0,495,0
8577,2024-10-30,2024,10,October,Wednesday,False,44,12,manana,Servir,Efectivo,3000,0,479,0
8578,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Llevar,Debito,3800,0,607,0
8579,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Llevar,Debito,3800,0,607,0
8580,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Llevar,Debito,5800,0,926,0
8581,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Servir,Debito,11200,0,1788,0
8582,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Servir,Debito,7000,0,1118,0
8583,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Llevar,Debito,3500,0,559,0
8584,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Llevar,Debito,7500,0,1197,0
8585,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Llevar,Debito,3100,0,495,0
8586,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Llevar,Credito,3800,0,607,0
8587,2024-10-30,2024,10,October,Wednesday,False,44,13,almuerzo,Servir,Credito,6200,0,990,0
8588,2024-10-30,2024,10,October,Wednesday,False,44,14,almuerzo,Llevar,Debito,3000,0,479,0
8589,2024-10-30,2024,10,October,Wednesday,False,44,14,almuerzo,Servir,Debito,6500,0,1038,0
8590,2024-10-30,2024,10,October,Wednesday,False,44,14,almuerzo,Llevar,Credito,3800,0,607,0
8591,2024-10-30,2024,10,October,Wednesday,False,44,14,almuerzo,Llevar,Debito,6000,0,958,0
8592,2024-10-30,2024,10,October,Wednesday,False,44,14,almuerzo,Llevar,Debito,10300,0,1645,0
8593,2024-10-30,2024,10,October,Wednesday,False,44,16,tarde,Servir,Debito,9500,0,1517,0
8594,2024-10-30,2024,10,October,Wednesday,False,44,16,tarde,Llevar,Debito,7500,0,1197,0
8595,2024-10-30,2024,10,October,Wednesday,False,44,16,tarde,Llevar,Debito,5250,200,838,0
8596,2024-10-30,2024,10,October,Wednesday,False,44,17,tarde,Llevar,Debito,3600,400,575,0
8597,2024-10-30,2024,10,October,Wednesday,False,44,17,tarde,Servir,Efectivo,6200,0,990,0
8598,2024-10-30,2024,10,October,Wednesday,False,44,17,tarde,Servir,Debito,13000,0,2076,0
8599,2024-10-30,2024,10,October,Wednesday,False,44,17,tarde,Servir,Efectivo,4000,0,639,0
8600,2024-10-30,2024,10,October,Wednesday,False,44,17,tarde,Llevar,Debito,12000,0,1916,0
8601,2024-10-30,2024,10,October,Wednesday,False,44,17,tarde,Llevar,Debito,5800,0,926,0
8602,2024-10-30,2024,10,October,Wednesday,False,44,17,tarde,Llevar,Debito,5000,0,798,0
8603,2024-10-30,2024,10,October,Wednesday,False,44,18,tarde,Servir,Debito,14200,0,2267,0
8605,2024-10-30,2024,10,October,Wednesday,False,44,18,tarde,Servir,Debito,4600,0,734,0
8606,2024-10-30,2024,10,October,Wednesday,False,44,18,tarde,Llevar,Efectivo,8600,0,0,0
8607,2024-10-30,2024,10,October,Wednesday,False,44,18,tarde,Servir,Debito,10600,0,1692,0
8608,2024-10-30,2024,10,October,Wednesday,False,44,18,tarde,Servir,Efectivo,4300,0,0,0
8609,2024-10-30,2024,10,October,Wednesday,False,44,18,tarde,Llevar,Debito,5000,0,798,0
8610,2024-10-30,2024,10,October,Wednesday,False,44,18,tarde,Llevar,Debito,2000,0,319,0
8611,2024-10-30,2024,10,October,Wednesday,False,44,18,tarde,Llevar,Debito,3000,0,479,0
8612,2024-10-30,2024,10,October,Wednesday,False,44,19,cierre,Servir,Efectivo,13000,0,0,0
8613,2024-10-30,2024,10,October,Wednesday,False,44,19,cierre,Servir,Debito,3500,0,559,0
8614,2024-10-30,2024,10,October,Wednesday,False,44,19,cierre,Servir,Debito,9900,0,1581,0
8615,2024-10-30,2024,10,October,Wednesday,False,44,19,cierre,Llevar,Debito,4300,0,687,0
8616,2024-10-30,2024,10,October,Wednesday,False,44,19,cierre,Servir,Debito,6000,0,958,0
8617,2024-10-30,2024,10,October,Wednesday,False,44,19,cierre,Llevar,Debito,3100,0,495,0
8618,2024-10-30,2024,10,October,Wednesday,False,44,20,cierre,Llevar,Debito,6000,0,958,0
8619,2024-10-30,2024,10,October,Wednesday,False,44,20,cierre,Servir,Debito,3800,0,607,0
8620,2024-10-31,2024,10,October,Thursday,False,44,12,manana,Llevar,Debito,16100,0,2571,0
8621,2024-10-31,2024,10,October,Thursday,False,44,12,manana,Servir,Debito,21500,0,3433,0
8622,2024-10-31,2024,10,October,Thursday,False,44,12,manana,Llevar,Credito,7800,0,1245,0
8623,2024-10-31,2024,10,October,Thursday,False,44,13,almuerzo,Servir,Debito,21000,0,3353,2100
8624,2024-10-31,2024,10,October,Thursday,False,44,13,almuerzo,Llevar,Debito,4800,0,766,0
8625,2024-10-31,2024,10,October,Thursday,False,44,13,almuerzo,Llevar,Efectivo,3800,0,607,0
8626,2024-10-31,2024,10,October,Thursday,False,44,13,almuerzo,Servir,Debito,22700,0,3624,2270
8627,2024-10-31,2024,10,October,Thursday,False,44,14,almuerzo,Llevar,Debito,7500,0,1197,0
8628,2024-10-31,2024,10,October,Thursday,False,44,16,tarde,Servir,Debito,20900,0,3337,2090
8629,2024-10-31,2024,10,October,Thursday,False,44,16,tarde,Llevar,Debito,7500,0,1197,0
8630,2024-10-31,2024,10,October,Thursday,False,44,16,tarde,Llevar,Transferencia,3800,0,0,0
8631,2024-10-31,2024,10,October,Thursday,False,44,16,tarde,Llevar,Credito,10500,0,1676,0
8632,2024-10-31,2024,10,October,Thursday,False,44,16,tarde,Servir,Edenred,23000,0,0,0
8633,2024-10-31,2024,10,October,Thursday,False,44,16,tarde,Servir,Debito,16400,0,2618,1640
8634,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Llevar,Debito,3800,0,607,0
8635,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Llevar,Debito,5800,0,926,0
8636,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Llevar,Efectivo,3200,0,511,0
8637,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Llevar,Debito,3800,0,607,0
8638,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Llevar,Debito,9000,0,1437,0
8639,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Llevar,Credito,6500,0,1038,0
8640,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Servir,Debito,12700,0,2028,1270
8641,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Servir,Debito,7000,0,1118,700
8642,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Llevar,Debito,3800,0,607,0
8643,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Servir,Debito,14200,0,2267,1420
8644,2024-10-31,2024,10,October,Thursday,False,44,17,tarde,Llevar,Debito,11000,0,1756,0
8645,2024-10-31,2024,10,October,Thursday,False,44,18,tarde,Llevar,Credito,5700,0,910,0
8646,2024-10-31,2024,10,October,Thursday,False,44,18,tarde,Servir,Debito,22200,0,3545,2220
8647,2024-10-31,2024,10,October,Thursday,False,44,18,tarde,Servir,Debito,7000,0,1118,0
8648,2024-10-31,2024,10,October,Thursday,False,44,18,tarde,Llevar,Debito,1300,0,208,0
8649,2024-10-31,2024,10,October,Thursday,False,44,18,tarde,Servir,Debito,11500,0,1836,1150
8650,2024-10-31,2024,10,October,Thursday,False,44,19,cierre,Llevar,Debito,2800,0,447,0
8651,2024-10-31,2024,10,October,Thursday,False,44,19,cierre,Servir,Debito,9300,0,1485,930
8652,2024-10-31,2024,10,October,Thursday,False,44,19,cierre,Servir,Debito,22500,0,3592,0
8653,2024-10-31,2024,10,October,Thursday,False,44,19,cierre,Llevar,Debito,1500,0,239,0
8654,2024-11-01,2024,11,November,Friday,False,44,12,manana,Servir,Edenred,9000,0,0,0
8655,2024-11-01,2024,11,November,Friday,False,44,12,manana,Servir,Debito,11200,0,1788,0
8656,2024-11-01,2024,11,November,Friday,False,44,12,manana,Llevar,Debito,6000,0,958,0
8657,2024-11-01,2024,11,November,Friday,False,44,12,manana,Servir,Debito,2500,0,399,0
8658,2024-11-01,2024,11,November,Friday,False,44,12,manana,Llevar,Debito,2000,0,319,0
8659,2024-11-01,2024,11,November,Friday,False,44,12,manana,Llevar,Debito,7200,0,1150,0
8660,2024-11-01,2024,11,November,Friday,False,44,13,almuerzo,Servir,Debito,8300,0,1325,0
8661,2024-11-01,2024,11,November,Friday,False,44,13,almuerzo,Servir,Debito,14200,0,2267,0
8662,2024-11-01,2024,11,November,Friday,False,44,14,almuerzo,Servir,Debito,15500,0,2475,0
8663,2024-11-01,2024,11,November,Friday,False,44,14,almuerzo,Llevar,Debito,8200,0,1309,0
8664,2024-11-01,2024,11,November,Friday,False,44,14,almuerzo,Servir,Debito,4700,0,750,0
8665,2024-11-01,2024,11,November,Friday,False,44,14,almuerzo,Llevar,Debito,7900,0,1261,0
8666,2024-11-01,2024,11,November,Friday,False,44,15,almuerzo,Servir,Efectivo,2200,0,351,0
8667,2024-11-01,2024,11,November,Friday,False,44,16,tarde,Servir,Efectivo,7200,0,0,0
8668,2024-11-01,2024,11,November,Friday,False,44,16,tarde,Servir,Efectivo,13400,0,0,0
8669,2024-11-01,2024,11,November,Friday,False,44,16,tarde,Llevar,Debito,15700,0,2507,0
8670,2024-11-01,2024,11,November,Friday,False,44,16,tarde,Servir,Credito,29300,0,4678,0
8671,2024-11-01,2024,11,November,Friday,False,44,17,tarde,Servir,Debito,6000,0,958,0
8672,2024-11-01,2024,11,November,Friday,False,44,18,tarde,Servir,Debito,14000,0,2235,0
8673,2024-11-01,2024,11,November,Friday,False,44,19,cierre,Llevar,Debito,2000,0,319,0
8674,2024-11-01,2024,11,November,Friday,False,44,19,cierre,Llevar,Debito,6500,0,1038,0
8675,2024-11-01,2024,11,November,Friday,False,44,19,cierre,Servir,Credito,3500,0,559,0
8676,2024-11-01,2024,11,November,Friday,False,44,19,cierre,Servir,Debito,3500,0,559,0
8677,2024-11-01,2024,11,November,Friday,False,44,19,cierre,Servir,Debito,3500,0,559,0
8678,2024-11-01,2024,11,November,Friday,False,44,20,cierre,Llevar,Debito,5400,0,862,0
8679,2024-11-02,2024,11,November,Saturday,True,44,12,manana,Servir,Debito,19200,0,3066,0
8680,2024-11-02,2024,11,November,Saturday,True,44,13,almuerzo,Servir,Debito,23600,0,3768,0
8681,2024-11-02,2024,11,November,Saturday,True,44,13,almuerzo,Llevar,Transferencia,42000,0,0,0
8682,2024-11-02,2024,11,November,Saturday,True,44,13,almuerzo,Llevar,Transferencia,42000,0,0,0
8683,2024-11-02,2024,11,November,Saturday,True,44,13,almuerzo,Llevar,Transferencia,17000,0,0,0
8684,2024-11-02,2024,11,November,Saturday,True,44,14,almuerzo,Llevar,Debito,16000,0,2555,0
8685,2024-11-02,2024,11,November,Saturday,True,44,14,almuerzo,Llevar,Debito,13700,0,2187,0
8686,2024-11-02,2024,11,November,Saturday,True,44,14,almuerzo,Servir,Debito,3100,0,495,0
8687,2024-11-02,2024,11,November,Saturday,True,44,14,almuerzo,Llevar,Debito,7500,0,1197,0
8688,2024-11-02,2024,11,November,Saturday,True,44,14,almuerzo,Servir,Credito,14700,0,2347,0
8689,2024-11-02,2024,11,November,Saturday,True,44,15,almuerzo,Llevar,Credito,9100,0,1453,0
8690,2024-11-02,2024,11,November,Saturday,True,44,15,almuerzo,Llevar,Credito,3800,0,607,0
8691,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Llevar,Debito,7800,0,1245,0
8692,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Llevar,Debito,3100,0,495,0
8693,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Llevar,Debito,2000,0,319,0
8694,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Llevar,Debito,2000,0,319,0
8695,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Llevar,Debito,3800,0,607,0
8696,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Llevar,Debito,3100,0,495,0
8697,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Servir,Edenred,16000,0,0,0
8698,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Servir,Debito,16100,0,2571,0
8699,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Servir,Debito,5500,0,878,0
8700,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Servir,Debito,3200,0,511,0
8701,2024-11-02,2024,11,November,Saturday,True,44,16,tarde,Llevar,Edenred,10000,0,0,0
8702,2024-11-02,2024,11,November,Saturday,True,44,17,tarde,Servir,Edenred,2000,0,0,0
8703,2024-11-02,2024,11,November,Saturday,True,44,17,tarde,Llevar,Debito,7500,0,1197,0
8704,2024-11-02,2024,11,November,Saturday,True,44,18,tarde,Llevar,Sodexo,5500,0,0,0
8705,2024-11-02,2024,11,November,Saturday,True,44,18,tarde,Llevar,Debito,7500,0,1197,0
8706,2024-11-02,2024,11,November,Saturday,True,44,18,tarde,Servir,Debito,8000,0,1277,800
8707,2024-11-02,2024,11,November,Saturday,True,44,18,tarde,Llevar,Efectivo,3200,0,511,0
8708,2024-11-02,2024,11,November,Saturday,True,44,18,tarde,Servir,Efectivo,9200,0,1469,920
8709,2024-11-02,2024,11,November,Saturday,True,44,19,cierre,Servir,Credito,11500,0,1836,1150
8710,2024-11-02,2024,11,November,Saturday,True,44,19,cierre,Llevar,Debito,3500,0,559,0
8711,2024-11-02,2024,11,November,Saturday,True,44,19,cierre,Servir,Debito,15000,0,2395,0
8712,2024-11-02,2024,11,November,Saturday,True,44,19,cierre,Servir,Credito,11000,0,1756,0
8713,2024-11-02,2024,11,November,Saturday,True,44,19,cierre,Llevar,Debito,6200,0,990,0
8714,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Servir,Edenred,13300,0,0,0
8715,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Llevar,Efectivo,3800,0,607,0
8716,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Servir,Efectivo,2000,0,319,0
8717,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Servir,Efectivo,2000,0,0,0
8718,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Servir,Credito,6000,0,958,600
8719,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Llevar,Debito,7500,0,1197,0
8720,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Llevar,Debito,2000,0,319,0
8721,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Servir,Edenred,13600,0,0,0
8722,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Servir,Credito,7400,0,1182,740
8723,2024-11-04,2024,11,November,Monday,False,45,13,almuerzo,Servir,Debito,19600,0,3129,1960
8724,2024-11-04,2024,11,November,Monday,False,45,14,almuerzo,Servir,Debito,42700,0,0,400
8725,2024-11-04,2024,11,November,Monday,False,45,14,almuerzo,Llevar,Edenred,7500,0,0,0
8726,2024-11-04,2024,11,November,Monday,False,45,14,almuerzo,Servir,Credito,3800,0,607,0
8727,2024-11-04,2024,11,November,Monday,False,45,14,almuerzo,Servir,Efectivo,14000,0,2235,1400
8728,2024-11-04,2024,11,November,Monday,False,45,14,almuerzo,Llevar,Edenred,7800,0,0,0
8729,2024-11-04,2024,11,November,Monday,False,45,14,almuerzo,Llevar,Debito,4000,0,639,0
8730,2024-11-04,2024,11,November,Monday,False,45,14,almuerzo,Llevar,Credito,10600,0,1692,0
8731,2024-11-04,2024,11,November,Monday,False,45,14,almuerzo,Llevar,Credito,5000,0,798,0
8732,2024-11-04,2024,11,November,Monday,False,45,15,almuerzo,Llevar,Debito,7000,0,1118,0
8733,2024-11-04,2024,11,November,Monday,False,45,16,tarde,Llevar,Edenred,8000,0,0,0
8734,2024-11-04,2024,11,November,Monday,False,45,16,tarde,Llevar,Efectivo,3800,0,607,0
8735,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Llevar,Debito,7500,0,1197,0
8736,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Servir,Edenred,11400,0,0,0
8737,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Llevar,Debito,4700,0,750,0
8738,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Llevar,Credito,8000,0,1277,0
8739,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Llevar,Debito,11200,0,1788,0
8740,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Servir,Debito,3500,0,559,0
8741,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Servir,Efectivo,11000,0,0,1100
8742,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Servir,Credito,3500,0,559,0
8743,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Servir,Debito,5500,0,878,0
8744,2024-11-04,2024,11,November,Monday,False,45,17,tarde,Llevar,Debito,3100,0,495,0
8745,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Llevar,Debito,5000,0,798,0
8746,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Llevar,Efectivo,2200,0,351,0
8747,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Llevar,Debito,1600,0,255,0
8748,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Servir,Edenred,10000,0,0,0
8749,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Servir,Debito,9800,0,1565,980
8750,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Llevar,Efectivo,3000,0,479,0
8751,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Llevar,Debito,3000,0,479,0
8752,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Llevar,Debito,1600,0,255,0
8753,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Servir,Debito,10500,0,1676,350
8754,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Servir,Debito,1600,0,255,0
8755,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Llevar,Debito,4400,0,703,0
8756,2024-11-04,2024,11,November,Monday,False,45,18,tarde,Llevar,Debito,5800,0,926,0
8757,2024-11-04,2024,11,November,Monday,False,45,19,cierre,Llevar,Debito,3100,0,495,0
8758,2024-11-04,2024,11,November,Monday,False,45,19,cierre,Llevar,Debito,3600,0,575,0
8759,2024-11-04,2024,11,November,Monday,False,45,19,cierre,Servir,Credito,3000,0,479,0
8760,2024-11-04,2024,11,November,Monday,False,45,19,cierre,Llevar,Transferencia,2000,0,319,0
8761,2024-11-05,2024,11,November,Tuesday,False,45,12,manana,Servir,Edenred,14000,0,0,0
8762,2024-11-05,2024,11,November,Tuesday,False,45,13,almuerzo,Servir,Debito,10800,0,1724,0
8763,2024-11-05,2024,11,November,Tuesday,False,45,13,almuerzo,Llevar,Credito,9000,0,0,0
8764,2024-11-05,2024,11,November,Tuesday,False,45,13,almuerzo,Llevar,Debito,3000,0,479,0
8765,2024-11-05,2024,11,November,Tuesday,False,45,14,almuerzo,Llevar,Credito,3000,0,479,0
8766,2024-11-05,2024,11,November,Tuesday,False,45,14,almuerzo,Llevar,Debito,3500,0,559,0
8767,2024-11-05,2024,11,November,Tuesday,False,45,14,almuerzo,Llevar,Debito,10800,0,1724,0
8768,2024-11-05,2024,11,November,Tuesday,False,45,16,tarde,Servir,Debito,7900,0,1261,0
8769,2024-11-05,2024,11,November,Tuesday,False,45,16,tarde,Servir,Edenred,49000,0,0,0
8770,2024-11-05,2024,11,November,Tuesday,False,45,16,tarde,Servir,Debito,15400,0,2459,0
8771,2024-11-05,2024,11,November,Tuesday,False,45,16,tarde,Llevar,Efectivo,13000,0,0,0
8772,2024-11-05,2024,11,November,Tuesday,False,45,17,tarde,Servir,Edenred,5300,0,0,0
8773,2024-11-05,2024,11,November,Tuesday,False,45,17,tarde,Llevar,Debito,5900,0,942,0
8774,2024-11-05,2024,11,November,Tuesday,False,45,17,tarde,Llevar,Debito,9300,0,1485,0
8775,2024-11-05,2024,11,November,Tuesday,False,45,17,tarde,Servir,Debito,5200,0,830,0
8776,2024-11-05,2024,11,November,Tuesday,False,45,17,tarde,Servir,Debito,7300,0,1166,0
8777,2024-11-05,2024,11,November,Tuesday,False,45,18,tarde,Servir,Debito,11200,0,1788,0
8778,2024-11-05,2024,11,November,Tuesday,False,45,18,tarde,Servir,Edenred,11500,0,0,0
8779,2024-11-05,2024,11,November,Tuesday,False,45,18,tarde,Llevar,Credito,4400,0,703,0
8780,2024-11-05,2024,11,November,Tuesday,False,45,18,tarde,Llevar,Debito,6200,0,990,0
8781,2024-11-05,2024,11,November,Tuesday,False,45,18,tarde,Llevar,Debito,1000,0,160,0
8782,2024-11-05,2024,11,November,Tuesday,False,45,18,tarde,Servir,Debito,15800,0,2523,0
8783,2024-11-05,2024,11,November,Tuesday,False,45,18,tarde,Llevar,Efectivo,3500,0,0,0
8784,2024-11-05,2024,11,November,Tuesday,False,45,19,cierre,Servir,Debito,5500,0,878,0
8785,2024-11-05,2024,11,November,Tuesday,False,45,19,cierre,Llevar,Edenred,6600,0,0,0
8786,2024-11-05,2024,11,November,Tuesday,False,45,19,cierre,Llevar,Debito,2800,0,447,0
8787,2024-11-05,2024,11,November,Tuesday,False,45,19,cierre,Llevar,Efectivo,3500,0,559,0
8788,2024-11-06,2024,11,November,Wednesday,False,45,12,manana,Llevar,Debito,6900,0,1102,0
8789,2024-11-06,2024,11,November,Wednesday,False,45,12,manana,Servir,Efectivo,3700,0,0,0
8790,2024-11-06,2024,11,November,Wednesday,False,45,12,manana,Llevar,Efectivo,1500,0,0,0
8791,2024-11-06,2024,11,November,Wednesday,False,45,13,almuerzo,Llevar,Debito,2200,0,351,0
8792,2024-11-06,2024,11,November,Wednesday,False,45,13,almuerzo,Servir,Debito,7500,0,1197,0
8793,2024-11-06,2024,11,November,Wednesday,False,45,13,almuerzo,Servir,Debito,14000,0,0,0
8794,2024-11-06,2024,11,November,Wednesday,False,45,13,almuerzo,Llevar,Debito,7500,0,1197,0
8795,2024-11-06,2024,11,November,Wednesday,False,45,14,almuerzo,Servir,Edenred,7800,0,0,0
8796,2024-11-06,2024,11,November,Wednesday,False,45,16,tarde,Llevar,Debito,3800,0,607,0
8797,2024-11-06,2024,11,November,Wednesday,False,45,16,tarde,Llevar,Debito,5600,0,894,0
8798,2024-11-06,2024,11,November,Wednesday,False,45,16,tarde,Servir,Debito,9000,0,1437,0
8799,2024-11-06,2024,11,November,Wednesday,False,45,16,tarde,Llevar,Debito,3800,0,607,0
8800,2024-11-06,2024,11,November,Wednesday,False,45,16,tarde,Llevar,Efectivo,2000,0,319,0
8801,2024-11-06,2024,11,November,Wednesday,False,45,16,tarde,Llevar,Debito,9500,0,1517,0
8802,2024-11-06,2024,11,November,Wednesday,False,45,17,tarde,Llevar,Debito,5700,0,910,0
8803,2024-11-06,2024,11,November,Wednesday,False,45,17,tarde,Servir,Debito,3800,0,607,0
8804,2024-11-06,2024,11,November,Wednesday,False,45,18,tarde,Llevar,Debito,2000,0,319,0
8805,2024-11-06,2024,11,November,Wednesday,False,45,18,tarde,Servir,Debito,13800,0,2203,0
8806,2024-11-06,2024,11,November,Wednesday,False,45,18,tarde,Llevar,Efectivo,7800,0,0,0
8807,2024-11-06,2024,11,November,Wednesday,False,45,18,tarde,Servir,Debito,6900,0,1102,0
8808,2024-11-06,2024,11,November,Wednesday,False,45,18,tarde,Servir,Credito,14800,0,2363,0
8809,2024-11-06,2024,11,November,Wednesday,False,45,18,tarde,Llevar,Debito,8800,0,1405,0
8810,2024-11-06,2024,11,November,Wednesday,False,45,18,tarde,Llevar,Debito,6000,0,958,0
8811,2024-11-06,2024,11,November,Wednesday,False,45,18,tarde,Servir,Debito,8000,0,1277,0
8812,2024-11-06,2024,11,November,Wednesday,False,45,18,tarde,Servir,Debito,6500,0,1038,0
8813,2024-11-06,2024,11,November,Wednesday,False,45,19,cierre,Llevar,Debito,9600,0,1533,0
8814,2024-11-06,2024,11,November,Wednesday,False,45,19,cierre,Servir,Debito,6000,0,958,0
8815,2024-11-06,2024,11,November,Wednesday,False,45,19,cierre,Servir,Debito,6800,0,1086,0
8816,2024-11-06,2024,11,November,Wednesday,False,45,19,cierre,Llevar,Credito,17400,0,2778,0
8817,2024-11-06,2024,11,November,Wednesday,False,45,19,cierre,Llevar,Efectivo,10600,0,1692,0
8818,2024-11-06,2024,11,November,Wednesday,False,45,19,cierre,Llevar,Debito,13500,0,2155,0
8819,2024-11-06,2024,11,November,Wednesday,False,45,20,cierre,Llevar,Debito,3500,0,559,0
8820,2024-11-06,2024,11,November,Wednesday,False,45,20,cierre,Servir,Credito,6200,0,990,0
8821,2024-11-07,2024,11,November,Thursday,False,45,12,manana,Llevar,Efectivo,5100,0,0,0
8822,2024-11-07,2024,11,November,Thursday,False,45,13,almuerzo,Llevar,Debito,4800,0,766,0
8823,2024-11-07,2024,11,November,Thursday,False,45,13,almuerzo,Servir,Edenred,12300,0,0,0
8824,2024-11-07,2024,11,November,Thursday,False,45,13,almuerzo,Llevar,Debito,3800,0,607,0
8825,2024-11-07,2024,11,November,Thursday,False,45,14,almuerzo,Servir,Edenred,4000,0,0,0
8826,2024-11-07,2024,11,November,Thursday,False,45,14,almuerzo,Llevar,Efectivo,13800,0,0,0
8827,2024-11-07,2024,11,November,Thursday,False,45,14,almuerzo,Llevar,Debito,2800,0,447,0
8828,2024-11-07,2024,11,November,Thursday,False,45,16,tarde,Servir,Edenred,6800,0,0,0
8829,2024-11-07,2024,11,November,Thursday,False,45,16,tarde,Llevar,Efectivo,3800,0,607,0
8830,2024-11-07,2024,11,November,Thursday,False,45,16,tarde,Llevar,Credito,6800,0,1086,0
8831,2024-11-07,2024,11,November,Thursday,False,45,17,tarde,Llevar,Debito,2000,0,319,0
8832,2024-11-07,2024,11,November,Thursday,False,45,17,tarde,Llevar,Debito,9500,0,1517,0
8833,2024-11-07,2024,11,November,Thursday,False,45,17,tarde,Llevar,Credito,4300,0,687,0
8834,2024-11-07,2024,11,November,Thursday,False,45,17,tarde,Llevar,Efectivo,2000,0,319,0
